,TIME,USER
593,65.16727,45
594,65.18455,45
595,65.20026,45
596,65.21713,45
597,65.23327,45
598,65.24979,45
599,65.26614,45
600,65.28312,45
601,65.29884,45
602,65.3182,45
603,65.33156,45
604,65.34927,45
605,65.36499,45
606,65.38083,45
607,65.39735,45
608,65.41383,45
609,65.43012,45
610,65.44659,45
611,65.46298,45
612,65.47943,45
613,65.4959,45
614,65.51239,45
615,65.52868,45
616,65.54513,45
617,65.56217,45
618,65.57825,45
619,65.60038,45
620,65.61083,45
621,65.62745,45
622,65.64374,45
623,65.66012,45
624,65.67657,45
625,65.69302,45
626,65.70956,45
627,65.72588,45
628,65.74535,45
629,65.75871,45
630,65.77513,45
631,65.79157,45
632,65.8082,45
633,65.82443,45
634,65.84749,45
635,65.85734,45
636,65.87398,45
637,65.8909,45
638,65.9066,45
639,65.92322,45
640,65.93946,45
641,65.95602,45
642,65.97225,45
643,65.98877,45
644,66.00521,45
645,66.02266,45
646,66.03844,45
647,66.05446,45
648,66.0709,45
649,66.08746,45
650,66.10384,45
651,66.13055,45
652,66.1367,45
653,66.15306,45
654,66.17075,45
655,66.18595,45
656,66.20273,45
657,66.21873,45
658,66.23513,45
659,66.25503,45
660,66.26871,45
661,66.28459,45
662,66.30106,45
663,66.31733,45
664,66.33376,45
665,66.3528,45
666,66.36677,45
667,66.383,45
668,66.40002,45
669,66.41666,45
670,66.4325,45
671,66.44926,45
672,66.46597,45
673,66.48172,45
674,66.49872,45
675,66.51447,45
676,66.53117,45
677,66.54734,45
678,66.5638,45
679,66.58031,45
680,66.59663,45
681,66.61308,45
682,66.6295,45
683,66.64597,45
684,66.66224,45
685,66.67876,45
686,66.69524,45
687,66.71156,45
688,66.72801,45
689,66.74445,45
690,66.76095,45
691,66.77731,45
692,66.79371,45
693,66.8123,45
694,66.82735,45
695,66.84303,45
696,66.87528,45
697,66.87804,45
698,66.89233,45
699,66.91088,45
700,66.92514,45
701,66.94158,45
702,66.95821,45
703,66.97453,45
704,66.99089,45
705,67.00733,45
706,67.02383,45
707,67.0402,45
708,67.05656,45
709,67.07298,45
710,67.08945,45
711,67.1059,45
712,67.12239,45
713,67.1387,45
714,67.15693,45
715,67.17171,45
716,67.2077,45
717,67.20987,45
718,67.22901,45
719,67.24289,45
721,67.25486,44
722,67.27197,44
723,67.28669,44
725,67.30341,45
727,67.31957,44
729,67.33597,45
730,67.35226,45
732,67.36874,44
734,67.38523,45
736,67.40161,44
737,67.42176,44
738,67.44338,44
739,67.45467,44
740,67.47086,44
742,67.50666,45
744,67.50831,44
745,67.5183,44
746,67.54293,44
747,67.5504,44
748,67.57948,44
749,67.5962,44
750,67.60465,44
751,67.63271,44
752,67.63966,44
753,67.65363,44
754,67.67558,44
755,67.69543,44
756,67.70435,44
757,67.73316,44
758,67.73634,44
759,67.74778,44
760,67.77429,44
761,67.79018,44
762,67.80231,44
763,67.84383,44
764,67.88262,44
765,67.8886,44
766,67.89141,44
767,67.89445,44
768,67.91094,44
769,67.96018,44
770,68.01279,44
771,68.02349,44
772,68.07152,44
773,68.07438,44
774,68.07732,44
775,68.08119,44
776,68.09845,44
777,68.1124,44
778,68.12461,44
779,68.14957,44
781,68.15765,17
782,68.17377,17
784,68.19129,-1
786,68.20665,500
788,68.223,500
790,68.23959,500
792,68.25607,500
794,68.27241,500
796,68.28878,500
798,68.30542,112
800,68.32674,9
802,68.33953,40
804,68.35458,38
806,68.37408,49
808,68.3873,17
810,68.40395,70
812,68.42114,34
814,68.43655,25
816,68.45301,49
817,68.4696,49
818,68.48588,49
819,68.50248,49
821,68.52001,69
823,68.5352,41
825,68.5516,40
827,68.56799,29
829,68.58477,55
831,68.60204,72
833,68.61726,81
835,68.63401,60
837,68.65026,90
839,68.66656,55
841,68.68305,59
843,68.70078,4
845,68.71585,89
847,68.7323,106
849,68.74882,73
850,68.76732,73
852,68.78169,55
854,68.79806,11
856,68.81496,43
858,68.83092,42
860,68.84783,19
862,68.86384,80
864,68.88303,13
866,68.89735,45
868,68.91308,17
870,68.93121,43
872,68.94609,38
874,68.96246,121
876,68.97884,60
878,68.99513,37
880,69.01176,10
882,69.04044,36
884,69.0539,56
886,69.06097,12
888,69.07746,41
890,69.09387,72
892,69.11021,88
894,69.12658,61
896,69.14309,27
898,69.1603,9
900,69.17598,65
902,69.19237,51
904,69.20906,101
906,69.22559,52
908,69.24161,23
910,69.25854,11
912,69.2746,112
914,69.29091,23
916,69.30733,-8
918,69.32372,19
919,69.35554,19
921,69.35916,35
922,69.40599,35
924,69.41997,120
925,69.42731,120
927,69.43081,61
928,69.4468,61
930,69.45636,59
931,69.47171,59
933,69.48879,68
934,69.50449,68
936,69.52081,69
938,69.53765,53
940,69.55384,97
942,69.57027,33
944,69.58684,34
946,69.6031,-9
948,69.61944,32
950,69.63594,19
952,69.65239,-25
954,69.66873,13
956,69.68657,38
958,69.70155,41
960,69.71812,-12
962,69.73475,86
964,69.75101,125
966,69.76727,51
968,69.78487,55
970,69.80019,53
971,69.81675,53
973,69.83507,40
975,69.84948,43
976,69.86589,43
978,69.88235,52
980,69.89875,54
982,69.91515,69
984,69.93163,24
986,69.94814,27
988,69.96447,12
990,69.98096,48
992,69.99763,64
994,70.01376,32
996,70.03567,13
998,70.05104,44
1000,70.06352,35
1002,70.085,28
1004,70.09642,29
1006,70.11261,34
1008,70.13297,38
1010,70.14658,26
1012,70.16171,60
1014,70.17813,37
1016,70.19444,42
1017,70.21098,42
1019,70.22728,61
1021,70.24371,68
1023,70.2602,60
1025,70.2766,42
1027,70.29587,44
1029,70.31007,50
1031,70.32603,53
1032,70.34357,53
1034,70.35875,58
1036,70.37521,20
1038,70.39371,77
1040,70.40804,49
1042,70.42442,24
1044,70.44518,28
1046,70.45735,27
1047,70.47378,27
1049,70.50424,19
1051,70.50712,129
1053,70.52302,109
1055,70.53957,96
1057,70.55591,49
1058,70.57333,49
1059,70.58913,49
1061,70.60522,93
1063,70.62936,132
1065,70.63819,11
1067,70.6552,87
1069,70.67098,-23
1071,70.68741,-4
1073,70.70376,7
1075,70.7213,12
1077,70.7366,36
1079,70.75301,52
1081,70.76959,65
1083,70.78591,38
1085,70.80231,40
1086,70.81886,40
1088,70.83521,28
1090,70.85178,68
1092,70.86934,19
1094,70.88461,5
1096,70.90551,50
1098,70.91763,35
1100,70.94002,7
1102,70.96778,-5
1104,70.97074,50
1105,70.98445,50
1107,71.00116,136
1109,71.01659,96
1111,71.03313,92
1113,71.05322,70
1115,71.06517,65
1117,71.0816,149
1119,71.09811,500
1121,71.11472,-39
1123,71.13628,-182
1125,71.14801,-136
1127,71.16386,-83
1129,71.18065,-60
1131,71.19662,3
1133,71.21307,26
1135,71.23026,22
1137,71.24606,23
1139,71.26238,66
1141,71.27922,86
1143,71.29541,57
1144,71.31326,57
1145,71.3293,57
1147,71.34581,70
1149,71.3665,81
1150,71.37943,81
1152,71.39425,134
1154,71.41351,104
1156,71.42673,76
1158,71.44316,61
1160,71.45941,82
1162,71.47591,18
1164,71.49234,51
1166,71.5087,106
1168,71.52537,80
1170,71.5416,41
1172,71.58057,28
1174,71.58346,9
1175,71.59711,9
1177,71.61241,37
1179,71.62569,44
1181,71.64021,21
1183,71.66296,52
1185,71.67306,41
1187,71.68947,66
1189,71.70622,98
1191,71.72235,67
1193,71.73946,8
1194,71.75513,8
1196,71.7716,23
1198,71.78802,20
1200,71.80446,11
1201,71.82126,11
1203,71.83731,-8
1205,71.85394,17
1207,71.87014,50
1209,71.88707,37
1211,71.90302,16
1213,71.92065,54
1215,71.9379,27
1217,71.9523,75
1219,71.96877,-4
1221,71.98519,19
1222,72.00163,19
1223,72.01802,19
1225,72.03606,48
1227,72.05109,61
1228,72.06734,61
1230,72.08397,74
1232,72.10014,85
1234,72.11662,54
1236,72.13299,1
1238,72.14948,54
1240,72.16591,26
1242,72.18241,50
1244,72.19878,49
1246,72.21529,72
1248,72.23163,49
1250,72.24804,12
1252,72.26463,19
1254,72.28109,26
1256,72.29733,36
1258,72.31391,0
1259,72.3304,0
1261,72.34689,28
1263,72.36465,89
1265,72.3799,80
1267,72.39809,71
1268,72.41228,71
1270,72.42875,64
1272,72.44514,67
1273,72.46273,67
1275,72.47936,128
1277,72.4968,119
1279,72.51139,120
1281,72.52825,500
1283,72.54601,-49
1285,72.56187,-161
1287,72.58006,-236
1289,72.59433,-267
1291,72.60965,-194
1293,72.62603,-84
1295,72.64906,-106
1297,72.65874,-5
1299,72.6955,-45
1301,72.69823,28
1303,72.70808,56
1305,72.7244,97
1307,72.7411,83
1308,72.75742,83
1310,72.77412,106
1312,72.79033,118
1314,72.80663,108
1316,72.82305,140
1317,72.84021,140
1319,72.856,97
1321,72.88502,71
1323,72.88876,73
1325,72.9054,76
1327,72.92159,55
1329,72.93811,44
1331,72.95466,83
1333,72.97105,11
1335,72.98732,64
1337,73.00376,71
1339,73.02018,57
1341,73.0367,53
1343,73.0533,42
1345,73.06956,59
1347,73.08587,106
1349,73.10537,55
1351,73.11877,39
1353,73.13521,21
1354,73.15164,21
1356,73.16834,72
1358,73.18446,42
1360,73.20124,36
1362,73.21732,76
1364,73.2339,35
1366,73.25014,29
1368,73.26659,39
1370,73.28313,0
1371,73.29958,0
1373,73.31672,-2
1375,73.33252,56
1376,73.34893,56
1377,73.36535,56
1379,73.38813,61
1381,73.39874,45
1383,73.41444,37
1385,73.43303,34
1387,73.4473,20
1389,73.46375,58
1391,73.48075,65
1392,73.49656,65
1394,73.51302,73
1396,73.52945,67
1398,73.54638,66
1400,73.56253,65
1402,73.57887,17
1404,73.5952,36
1406,73.61175,92
1408,73.6284,23
1410,73.64459,2
1412,73.66112,29
1413,73.67747,29
1415,73.69476,44
1417,73.71912,56
1419,73.72736,49
1421,73.74873,35
1423,73.76208,17
1425,73.77818,38
1427,73.7976,39
1429,73.81169,51
1430,73.82741,51
1431,73.84491,51
1433,73.86126,71
1435,73.87732,11
1437,73.8909,64
1439,73.90729,96
1441,73.92879,45
1443,74.04078,37
1445,74.06194,24
1446,74.06846,24
1448,74.07177,2
1450,74.08904,49
1452,74.10682,23
1454,74.12117,12
1456,74.13866,11
1458,74.15376,59
1460,74.17034,82
1462,74.18664,25
1464,74.2045,101
1466,74.21942,112
1468,74.23605,80
1470,74.25233,55
1472,74.26885,81
1474,74.28522,135
1476,74.30167,80
1478,74.31808,51
1479,74.33458,51
1480,74.3525,51
1481,74.36748,51
1482,74.38496,51
1483,74.40015,51
1484,74.41663,51
1485,74.43307,51
1486,74.44949,51
1487,74.46606,51
1488,74.48248,51
1489,74.49876,51
1490,74.51545,51
1491,74.53159,51
1492,74.54805,51
1493,74.56456,51
1494,74.58089,51
1495,74.59733,51
1496,74.6138,51
1497,74.63053,51
1498,74.64676,51
1499,74.66437,51
1500,74.67967,51
1501,74.6962,51
1502,74.71395,51
1503,74.72869,51
1504,74.74523,51
1505,74.7616,51
1506,74.77814,51
1507,74.79455,51
1508,74.81691,51
1509,74.82902,51
1510,74.86516,51
1511,74.86769,51
1512,74.88177,51
1513,74.89417,51
1514,74.91081,51
1515,74.92669,51
1516,74.94418,51
1517,74.95932,51
1518,74.97598,51
1519,74.9948,51
1520,75.00869,51
1521,75.02531,51
1522,75.04125,51
1523,75.05734,51
1524,75.07378,51
1525,75.09593,51
1526,75.10703,51
1527,75.12305,51
1528,75.1395,51
1529,75.15591,51
1530,75.17235,51
1532,75.18885,17
1534,75.20519,-22
1536,75.22178,11
1538,75.238,44
1540,75.25458,12
1542,75.27099,7
1544,75.28744,3
1546,75.30376,500
1548,75.32034,500
1550,75.33662,85
1552,75.35309,-377
1554,75.36964,-346
1555,75.38601,-346
1556,75.40258,-346
1557,75.42243,-346
1559,75.43533,-37
1561,75.45316,53
1563,75.46807,500
1565,75.48453,132
1567,75.50111,54
1569,75.5181,113
1571,75.53375,123
1573,75.55056,128
1575,75.56665,85
1577,75.58307,18
1579,75.59949,19
1581,75.61595,40
1583,75.63235,55
1584,75.6494,55
1586,75.66525,58
1587,75.68174,58
1589,75.6981,34
1591,75.71451,72
1593,75.73082,81
1595,75.74729,28
1597,75.76377,39
1599,75.78011,50
1601,75.80335,-2
1603,75.81307,85
1605,75.83049,49
1607,75.84604,65
1609,75.86237,43
1611,75.8787,-17
1613,75.8956,40
1615,75.9117,118
1617,76.00568,73
1619,76.0367,43
1621,76.06186,65
1623,76.0685,50
1624,76.08443,50
1625,76.08951,50
1626,76.11872,50
1627,76.133,50
1628,76.14391,50
1629,76.14968,50
1630,76.15384,50
1631,76.15858,50
1632,76.16086,50
1633,76.16317,50
1634,76.17146,50
1635,76.17841,50
1636,76.19308,50
1637,76.21381,50
1638,76.22572,50
1639,76.24226,50
1640,76.25688,50
1641,76.27325,50
1642,76.28966,50
1643,76.30708,50
1644,76.3224,50
1645,76.33993,50
1646,76.35534,50
1647,76.37167,50
1648,76.38809,50
1649,76.41027,50
1650,76.42097,50
1651,76.44591,50
1652,76.45377,50
1653,76.47021,50
1654,76.48669,50
1655,76.50315,50
1656,76.51952,50
1657,76.53647,50
1658,76.55224,50
1659,76.56876,50
1660,76.58802,50
1661,76.60169,50
1662,76.61799,50
1663,76.63461,50
1664,76.65095,50
1665,76.66736,50
1666,76.68388,50
1667,76.7002,50
1668,76.71663,50
1669,76.73309,50
1670,76.7496,50
1671,76.76649,50
1672,76.78512,50
1674,76.79874,38
1676,76.81533,16
1678,76.8316,27
1680,76.84812,90
1682,76.8645,57
1684,76.88093,65
1686,76.89733,36
1688,76.91375,16
1690,76.93021,-30
1692,76.94678,12
1694,77.0537,84
1696,77.06884,90
1698,77.18109,121
1700,77.19165,82
1701,77.20222,82
1703,77.2054,122
1704,77.21333,122
1705,77.22077,122
1706,77.22747,122
1707,77.23056,122
1708,77.24294,122
1709,77.25893,122
1710,77.27571,122
1712,77.29194,67
1714,77.30816,109
1716,77.32498,500
1718,77.34138,68
1720,77.35865,-55
1722,77.37487,-124
1724,77.3905,-35
1726,77.40798,-25
1728,77.42307,67
1730,77.44134,64
1732,77.45639,74
1734,77.47554,55
1736,77.49088,52
1738,77.50591,75
1740,77.53041,124
1742,77.54163,108
1744,77.56604,76
1746,77.57185,86
1747,77.58743,86
1749,77.60378,76
1751,77.62032,44
1753,77.63665,500
1755,77.65303,116
1757,77.6695,-371
1759,77.68594,-338
1761,77.70229,-122
1763,77.71878,27
1765,77.73518,70
1767,77.75191,119
1769,77.76809,102
1771,77.78454,48
1772,77.80114,48
1774,77.82593,65
1776,77.8342,92
1778,77.85103,88
1780,77.86669,59
1782,77.88309,85
1784,77.9,36
1786,77.91605,68
1788,77.93232,32
1790,77.94935,133
1792,77.96516,103
1794,77.98169,3
1795,77.99808,3
1797,78.0145,18
1799,78.0312,70
1801,78.04929,41
1803,78.06377,64
1804,78.08038,64
1805,78.09906,64
1806,78.1132,64
1807,78.13591,64
1808,78.14661,64
1809,78.16866,64
1810,78.17963,64
1811,78.19528,64
1812,78.21175,64
1813,78.22842,64
1814,78.24457,64
1815,78.26308,64
1816,78.28779,64
1817,78.29385,64
1818,78.31733,64
1819,78.32687,64
1820,78.34309,64
1821,78.35947,64
1822,78.37605,64
1823,78.39233,64
1824,78.40876,64
1825,78.42679,64
1826,78.44161,64
1827,78.4605,64
1828,78.47445,64
1829,78.49093,64
1830,78.50755,64
1831,78.52425,64
1832,78.54086,64
1833,78.55803,64
1834,78.57381,64
1835,78.59054,64
1836,78.60816,64
1837,78.62311,64
1838,78.63955,64
1839,78.65865,64
1840,78.67199,64
1841,78.68833,64
1842,78.7098,64
1843,78.721,64
1844,78.74052,64
1846,78.75371,53
1848,78.77026,45
1849,78.78668,45
1851,78.80318,81
1853,78.81965,42
1855,78.83604,-5
1857,78.85229,4
1859,78.86879,-1
1861,78.88513,55
1863,78.90173,52
1865,78.91808,73
1867,78.93679,-7
1869,78.95095,34
1871,78.96735,55
1872,78.98986,55
1874,79.00085,92
1876,79.01662,500
1878,79.04047,89
1880,79.0509,59
1882,79.07704,34
1884,79.0824,74
1886,79.09882,66
1888,79.1153,42
1890,79.13182,44
1892,79.14817,112
1894,79.16468,7
1896,79.18398,18
1898,79.19746,6
1900,79.21449,64
1902,79.2307,500
1904,79.24677,500
1906,79.27345,500
1908,79.27959,-91
1910,79.31263,-279
1912,79.31551,-233
1913,79.33201,-233
1914,79.41693,-233
1915,79.43548,-233
1916,79.46141,-233
1917,79.46727,-233
1918,79.47252,-233
1919,79.47803,-233
1920,79.48277,-233
1921,79.48581,-233
1922,79.49325,-233
1923,79.51219,-233
1924,79.55279,-233
1925,79.56976,-233
1926,79.57872,-233
1927,79.5825,-233
1928,79.61977,-233
1929,79.6261,-233
1930,79.64322,-233
1931,79.64712,-233
1932,79.66103,-233
1933,79.7383,-233
1935,79.78905,-101
1937,79.85126,32
1938,79.88895,32
1940,79.90137,101
1942,79.97927,67
1944,80.43095,51
1946,80.61517,87
1948,80.68124,117
1950,80.78267,500
1952,80.8623,500
1954,80.89532,500
1955,80.92591,500
1956,80.96764,500
1958,80.97467,-142
1960,80.99374,-177
1961,80.99792,-177
1963,81.03043,-387
1965,81.06255,-473
1966,81.10381,-473
1968,81.12727,-485
1970,81.13232,-465
1971,81.15824,-465
1972,81.16302,-465
1973,81.17476,-465
1974,81.1781,-465
1975,81.18135,-465
1976,81.20036,-465
1977,81.21026,-465
1978,81.21362,-465
1979,81.24118,-465
1980,81.24668,-465
1981,81.29822,-465
1982,81.3014,-465
1983,81.32872,-465
1984,81.35105,-465
1985,81.35646,-465
1986,81.3635,-465
1987,81.39563,-465
1988,81.42058,-465
1989,81.4236,-465
1990,81.42538,-465
1991,81.56839,-465
1992,81.66386,-465
1993,81.67833,-465
1994,81.68964,-465
1995,81.69303,-465
1996,81.69592,-465
1997,81.71017,-465
1998,81.71706,-465
1999,81.72132,-465
2000,81.72321,-465
2001,81.725,-465
2002,81.72746,-465
2003,81.7561,-465
2004,81.76065,-465
2005,81.78523,-465
2006,81.79599,-465
2007,81.81285,-465
2008,81.82608,-465
2009,81.84973,-465
2010,81.85889,-465
2011,81.87579,-465
2012,81.89169,-465
2013,81.90833,-465
2014,81.92463,-465
2015,81.941,-465
2016,81.95743,-465
2017,81.98103,-465
2018,82.01398,-465
2019,82.0169,-465
2020,82.02351,-465
2021,82.04543,-465
2022,82.06749,-465
2023,82.07402,-465
2024,82.08929,-465
2025,82.10521,-465
2026,82.12172,-465
2027,82.14832,-465
2028,82.15474,-465
2029,82.17741,-465
2030,82.18904,-465
2031,82.20927,-465
2032,82.22063,-465
2033,82.23786,-465
2034,82.25348,-465
2035,82.27467,-465
2036,82.28658,-465
2037,82.3041,-465
2038,82.32029,-465
2039,82.33536,-465
2040,82.3579,-465
2041,82.36821,-465
2042,82.38464,-465
2043,82.40939,-465
2044,82.41743,-465
2045,82.44075,-465
2046,82.45528,-465
2047,82.467,-465
2048,82.48315,-465
2049,82.50134,-465
2050,82.51592,-465
2051,82.53417,-465
2052,82.54877,-465
2053,82.5653,-465
2054,82.5929,-465
2055,82.60124,-465
2056,82.61456,-465
2057,82.63689,-465
2058,82.64741,-465
2059,82.66397,-465
2060,82.68034,-465
2061,82.69684,-465
2062,82.71314,-465
2064,82.72963,-314
2066,82.74603,-97
2068,82.76249,7
2070,82.77888,500
2072,82.79517,500
