DATATYPE	CNT	 TIME	 LPCX	 LPCY	 LPD	 LPS	 LPV	 RPCX	 RPCY	 RPD	 RPS	 RPV	 LEYEX	 LEYEY	 LEYEZ	 LPUPILD	 LPUPILV	 REYEX	 REYEY	 REYEZ	 RPUPILD	 RPUPILV	 BKID	 BKDUR	 BKPMIN	 USER	
SMP	1305474	21554.34570	0.34554	0.13379	10.81088	0.79528	1	0.68632	0.12754	11.21274	0.88816	1	-0.02684	0.03577	0.56606	0.00313	1	0.02917	0.04290	0.65376	0.00332	1	0	0.00000	37	START_RECORDING	
SMP	1305475	21554.36133	0.34414	0.13337	10.57011	0.98566	1	0.68279	0.12539	10.73465	1.07855	1	-0.02684	0.03577	0.56606	0.00326	1	0.02917	0.04290	0.65376	0.00373	1	0	0.00000	37	START_RECORDING	
SMP	1305476	21554.37891	0.34499	0.13233	9.21207	1.17604	1	0.68378	0.12744	7.62480	1.26893	1	-0.02684	0.03577	0.56606	0.00287	1	0.02917	0.04290	0.65376	0.00263	1	0	0.00000	37	START_RECORDING	
SMP	1305477	21554.39648	0.34499	0.13233	9.21207	1.69344	0	0.28982	0.17097	10.63038	2.09788	1	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	0	0.00000	37	START_RECORDING	
SMP	1305478	21554.41211	0.34499	0.13233	9.21207	2.42490	0	0.28982	0.17097	10.63038	2.73646	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	0	0.00000	37	START_RECORDING	
SMP	1305479	21554.43164	0.34499	0.13233	9.21207	3.06348	0	0.28982	0.17097	10.63038	3.37503	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	0	0.00000	37	START_RECORDING	
SMP	1305480	21554.44922	0.34499	0.13233	9.21207	3.70205	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305481	21554.47461	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305482	21554.48242	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305483	21554.49219	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305484	21554.51953	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305485	21554.52930	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305486	21554.62109	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305487	21554.64258	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305488	21554.79102	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305489	21554.96484	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305490	21555.00195	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305491	21555.00586	0.34499	0.13233	9.21207	4.01360	0	0.28982	0.17097	10.63038	4.01360	0	-0.02684	0.03577	0.56606	0.00287	1	-0.06716	0.06441	1.22257	0.00469	0	732	0.00000	37	START_RECORDING	
SMP	1305492	21555.01367	0.63883	0.11789	11.31151	3.64654	1	0.28982	0.17097	10.63038	3.64654	0	0.02516	0.04326	0.65169	0.00386	1	-0.06716	0.06441	1.22257	0.00469	0	0	0.56535	38	START_RECORDING	
SMP	1305493	21555.01758	0.29497	0.13079	11.46043	3.27948	1	0.63865	0.11746	10.58050	3.27948	1	0.02516	0.04326	0.65169	0.00375	1	-0.06716	0.06441	1.22257	0.00386	0	0	0.00000	38	START_RECORDING	
MSG	1	21555.0408	CLIENT2_READY
SMP	1305494	21555.04883	0.29495	0.13169	11.24162	2.91241	1	0.63923	0.11833	11.36232	2.91241	1	0.02516	0.04326	0.65169	0.00378	1	-0.06716	0.06441	1.22257	0.00413	0	0	0.00000	38	CLIENT2_READY	
SMP	1305495	21555.05273	0.29436	0.13293	11.69552	2.54535	1	0.63815	0.11855	11.32568	2.20641	1	-0.03740	0.04136	0.64783	0.00361	1	0.02626	0.04519	0.68174	0.00395	1	0	0.00000	38	CLIENT2_READY	
SMP	1305496	21555.05469	0.29405	0.13313	11.23259	2.20641	1	0.63825	0.11922	11.17122	1.86746	1	-0.03740	0.04136	0.64783	0.00365	1	0.02626	0.04519	0.68174	0.00377	1	0	0.00000	38	CLIENT2_READY	
SMP	1305497	21555.11328	0.29302	0.13450	12.62343	1.86746	1	0.63785	0.11985	11.13908	1.52852	1	-0.03740	0.04136	0.64783	0.00398	1	0.02626	0.04519	0.68174	0.00408	1	0	0.00000	38	CLIENT2_READY	
SMP	1305498	21555.13281	0.28984	0.13915	11.99046	1.52852	1	0.63458	0.12218	12.43991	1.17882	1	-0.03840	0.04073	0.65235	0.00336	1	0.02454	0.04270	0.65446	0.00370	1	0	0.00000	38	CLIENT2_READY	
