,TIME,USER
2280,597.06543,1
2282,597.08417,7
2284,597.09717,-29
2286,597.11383,43
2288,597.13007,56
2290,597.14636,500
2292,597.16296,112
2294,597.17944,500
2296,597.19586,500
2298,597.21228,500
2300,597.23138,500
2301,597.24591,500
2303,597.26141,500
2305,597.27795,146
2307,597.29425,8
2309,597.31073,-27
2311,597.32745,-181
2313,597.35339,-185
2315,597.36041,-301
2317,597.37646,-337
2319,597.39282,-358
2321,597.40924,-434
2323,597.42584,-396
2325,597.44238,-328
2326,597.45923,-328
2327,597.48407,-328
2328,597.49139,-328
2329,597.50793,-328
2331,597.52423,-329
2332,597.55786,-329
2334,597.58502,-131
2336,597.58813,-67
2338,597.59222,102
2340,597.60645,54
2342,597.62299,104
2344,597.63959,500
2346,597.65613,500
2348,597.67261,147
2350,597.68890,132
2352,597.70502,500
2354,597.72144,150
2356,597.73822,125
2358,597.76270,145
2360,597.77393,500
2362,597.78729,500
2364,597.80365,500
2366,597.82001,84
2368,597.83655,25
2370,597.85327,106
2372,597.86938,69
2374,597.88580,122
2376,597.90222,60
2378,597.91907,71
2380,597.93494,38
2382,597.95233,1
2384,597.96851,139
2386,597.98444,130
2388,598.00122,91
2390,598.01733,42
2392,598.03363,65
2394,598.05017,60
2395,598.06647,60
2396,598.08423,60
2397,598.11200,60
2398,598.11768,60
2399,598.13220,60
2400,598.14874,60
2402,598.16528,11
2404,598.18152,-19
2406,598.19800,19
2408,598.21423,57
2410,598.23071,53
2412,598.24823,40
2414,598.26367,101
2416,598.27997,145
2418,598.29669,84
2420,598.31281,33
2422,598.32928,48
2424,598.34570,60
2425,598.36285,60
2427,598.40656,38
2429,598.40936,54
2431,598.41217,89
2433,598.42798,39
2435,598.44861,99
2437,598.46082,81
2439,598.47723,114
2441,598.50641,70
2443,598.51001,44
2445,598.52637,56
2447,598.55121,28
2449,598.58398,74
2451,598.60577,7
2453,598.60852,83
2455,598.61169,45
2457,598.62524,89
2459,598.64136,35
2461,598.65796,32
2463,598.70038,37
2464,598.71112,37
2465,598.71271,37
2466,598.72363,37
2467,598.75812,37
2469,598.78479,59
2471,598.78918,-29
2473,598.79797,54
2475,598.81238,3
2477,598.84058,-3
2479,598.84534,9
2481,598.85498,69
2483,598.87402,42
2485,598.88794,10
2487,598.90540,40
2489,598.92700,22
2491,598.93719,105
2493,598.95386,140
2495,598.99683,76
2497,599.01178,-6
2499,599.01459,-5
2500,599.01935,-5
2501,599.03571,-5
2503,599.05255,55
2505,599.08124,32
2507,599.10449,38
2509,599.10724,42
2511,599.11816,75
2513,599.13489,70
2515,599.15332,45
2517,599.16772,96
2519,599.18365,68
2521,599.20776,102
2523,599.21643,-38
2525,599.23291,37
2526,599.24945,37
2527,599.29205,37
2529,599.30829,100
2531,599.32172,67
2533,599.32849,99
2535,599.33191,117
2537,599.34784,500
2539,599.36969,500
2541,599.38104,81
2543,599.39709,87
2545,599.41516,102
2547,599.43640,9
2549,599.44641,76
2551,599.46301,64
2553,599.47949,50
2555,599.50708,26
2557,599.51208,11
2559,599.52881,26
2561,599.54523,10
2563,599.56250,500
2565,599.59674,500
2566,599.62976,500
2568,599.63672,148
2570,599.64130,13
2572,599.64960,-133
2573,599.66907,-133
2575,599.67651,-291
2577,599.69312,-379
2579,599.70947,-262
2581,599.72571,-323
2583,599.74219,-275
2585,599.75867,-74
2587,599.77502,-121
2588,599.79144,-121
2589,599.82379,-121
2590,599.82599,-121
2591,599.84082,-121
2593,599.86737,-131
2595,599.88989,-118
2597,599.89978,-54
2599,599.92603,-41
2601,599.95020,57
2603,600.01514,54
2605,600.06140,70
2607,600.08826,114
2609,600.14868,102
2611,600.16864,61
2613,600.19971,102
2614,600.21381,102
2616,600.21832,85
2618,600.23901,67
2620,600.24268,130
2622,600.24567,123
2623,600.24823,123
2625,600.25140,106
2627,600.27185,70
2629,600.29077,141
2631,600.30072,131
2633,600.32599,103
2635,600.33472,70
2637,600.35010,29
2639,600.36639,25
2641,600.38293,23
2643,600.39935,-1
2645,600.43518,-7
2647,600.43896,99
2649,600.44861,28
2651,600.46503,32
2653,600.48151,66
2655,600.51508,19
2656,600.52710,19
2657,600.53076,19
2658,600.54730,19
2660,600.56354,39
2662,600.58002,-58
2664,600.59906,45
2666,600.62561,87
2668,600.64252,91
2670,600.66467,77
2672,600.66840,32
2674,600.67871,27
2676,600.69507,145
2678,600.72052,25
2680,600.73242,101
2682,600.75256,86
2684,600.77490,18
2686,600.77850,27
2688,600.79370,-44
2690,600.81012,64
2692,600.83075,59
2694,600.84290,35
2696,600.85931,80
2698,600.87579,131
2700,600.89227,134
2702,600.92499,500
2704,600.92847,500
2706,600.94141,500
2708,600.95782,500
2710,600.99823,89
2712,601.03290,-131
2714,601.03998,-310
2715,601.04279,-310
2716,601.05652,-310
2717,601.07300,-310
2718,601.10687,-310
2720,601.12457,-337
2722,601.12787,-372
2724,601.14075,-394
2726,601.15594,-253
2728,601.17352,-219
2730,601.18842,-184
2731,601.23132,-184
2733,601.23499,-57
2735,601.23981,-60
2736,601.25366,-60
2738,601.27234,4
2740,601.28644,27
2742,601.30310,21
2744,601.31946,60
2746,601.33997,137
2748,601.35223,114
2750,601.36859,500
2752,601.38806,73
2754,601.41382,144
2756,601.41785,58
2758,601.44000,-14
2760,601.45074,72
2762,601.46729,106
2764,601.48401,91
2766,601.51099,97
2768,601.52887,41
2770,601.53522,6
2772,601.54938,52
2774,601.56567,57
2776,601.58276,49
2777,601.61304,49
2778,601.62860,49
2779,601.64069,49
2780,601.64795,49
2781,601.66425,49
2782,601.68066,49
2783,601.7166,500
