,TIME,USER
728,67.328,
729,67.33597,45
730,67.35226,45
731,67.3607,
732,67.36874,44
733,67.3772,
734,67.38523,45
735,67.3936,
736,67.40161,44
737,67.42176,44
738,67.44338,44
739,67.45467,44
740,67.47086,44
741,67.4987,
742,67.50666,45
743,67.5003,
744,67.50831,44
745,67.51830,44
746,67.54293,44
747,67.55040,44
748,67.57948,44
749,67.59620,44
750,67.60465,44
751,67.63271,44
752,67.63966,44
753,67.65363,44
754,67.67558,44
755,67.69543,44
756,67.70435,44
757,67.73316,44
758,67.73634,44
759,67.74778,44
760,67.77429,44
761,67.79018,44
762,67.80231,44
763,67.84383,44
764,67.88262,44
765,67.88860,44
766,67.89141,44
767,67.89445,44
768,67.91094,44
769,67.96018,44
770,68.01279,44
771,68.02349,44
772,68.07152,44
773,68.07438,44
774,68.07732,44
775,68.08119,44
776,68.09845,44
777,68.11240,44
778,68.12461,44
779,68.14957,44
780,68.1497,
781,68.15765,17
782,68.17377,17
783,68.1833,
784,68.19129,-1
785,68.1987,
786,68.20665,570
787,68.215,
788,68.22300,440
789,68.2316,
790,68.23959,308
791,68.2481,
792,68.25607,237
793,68.2644,
794,68.27241,152
795,68.2808,
796,68.28878,155
797,68.2974,
798,68.30542,112
799,68.3187,
800,68.32674,9
801,68.3315,
802,68.33953,40
803,68.3466,
804,68.35458,38
805,68.3661,
806,68.37408,49
807,68.3793,
808,68.38730,17
809,68.3959,
810,68.40395,70
811,68.4131,
812,68.42114,34
813,68.4286,
814,68.43655,25
815,68.445,
816,68.45301,49
817,68.46960,49
818,68.48588,49
819,68.50248,49
820,68.512,
821,68.52001,69
822,68.5272,
823,68.53520,41
824,68.5436,
825,68.55160,40
826,68.56,
827,68.56799,29
828,68.5768,
829,68.58477,55
830,68.594,
831,68.60204,72
832,68.6093,
833,68.61726,81
834,68.626,
835,68.63401,60
836,68.6423,
837,68.65026,90
838,68.6586,
839,68.66656,55
840,68.675,
841,68.68305,59
842,68.6928,
843,68.70078,4
844,68.7079,
845,68.71585,89
846,68.7243,
847,68.73230,106
848,68.7408,
849,68.74882,73
850,68.76732,73
851,68.7737,
852,68.78169,55
853,68.7901,
854,68.79806,11
855,68.807,
856,68.81496,43
857,68.8229,
858,68.83092,42
859,68.8398,
860,68.84783,19
861,68.8558,
862,68.86384,80
863,68.875,
864,68.88303,13
865,68.8894,
866,68.89735,45
867,68.9051,
868,68.91308,17
869,68.9232,
870,68.93121,43
871,68.9381,
872,68.94609,38
873,68.9545,
874,68.96246,121
875,68.9708,
876,68.97884,60
877,68.9871,
878,68.99513,37
879,69.0038,
880,69.01176,10
881,69.0324,
882,69.04044,36
883,69.0459,
884,69.05390,56
885,69.053,
886,69.06097,12
887,69.0695,
888,69.07746,41
889,69.0859,
890,69.09387,72
891,69.1022,
892,69.11021,88
893,69.1186,
894,69.12658,61
895,69.1351,
896,69.14309,27
897,69.1523,
898,69.16030,9
899,69.168,
900,69.17598,65
901,69.1844,
902,69.19237,51
903,69.2011,
904,69.20906,101
905,69.2176,
906,69.22559,52
907,69.2336,
908,69.24161,23
909,69.2505,
910,69.25854,11
911,69.2666,
912,69.27460,112
913,69.2829,
914,69.29091,23
915,69.2993,
916,69.30733,-8
917,69.3157,
918,69.32372,19
919,69.35554,19
920,69.3512,
921,69.35916,35
922,69.40599,35
923,69.412,
924,69.41997,120
925,69.42731,120
926,69.4228,
927,69.43081,61
928,69.44680,61
929,69.4484,
930,69.45636,59
931,69.47171,59
932,69.4808,
933,69.48879,68
934,69.50449,68
935,69.5128,
936,69.52081,69
937,69.5297,
938,69.53765,53
939,69.5458,
940,69.55384,97
941,69.5623,
942,69.57027,33
943,69.5788,
944,69.58684,34
945,69.5951,
946,69.60310,-9
947,69.6114,
948,69.61944,32
949,69.6279,
950,69.63594,19
951,69.6444,
952,69.65239,-25
953,69.6607,
954,69.66873,13
955,69.6786,
956,69.68657,38
957,69.6936,
958,69.70155,41
959,69.7101,
960,69.71812,-12
961,69.7268,
962,69.73475,86
963,69.743,
964,69.75101,125
965,69.7593,
966,69.76727,51
967,69.7769,
968,69.78487,55
969,69.7922,
970,69.80019,53
971,69.81675,53
972,69.8271,
973,69.83507,40
974,69.8415,
975,69.84948,43
976,69.86589,43
977,69.8744,
978,69.88235,52
979,69.8908,
980,69.89875,54
981,69.9072,
982,69.91515,69
983,69.9236,
984,69.93163,24
985,69.9401,
986,69.94814,27
987,69.9565,
988,69.96447,12
989,69.973,
990,69.98096,48
991,69.9896,
992,69.99763,64
993,70.0058,
994,70.01376,32
995,70.0277,
996,70.03567,13
997,70.043,
998,70.05104,44
999,70.0555,
1000,70.06352,35
1001,70.077,
1002,70.08500,28
1003,70.0884,
1004,70.09642,29
1005,70.1046,
1006,70.11261,34
1007,70.125,
1008,70.13297,38
1009,70.1386,
